"","AssadLake","AtaturkLake","BalatonLake","BeysehirLake","ChiemseeLake","ConstanceLake","DoiraniLake","DukanLake","ErcekLake","IseoLake","KarakayaReservoir","KastoriaLake","KoroniaLake","MosulLake","OzerosLake","PamvotidaLake","PuenteNuevoReservoir","QadisiyahLake","QarunLake","RazazzaLake","SevanLake","ThartharLake","TshchikskoyeLake","TsimlyanskReservoir","UrmiaLake","VanLake","VegoritidaLake","VolviLakes","YesaLake","Date","Year"
"16",0.110835405070333,-0.0787983873456486,0.572831579474152,0.0620581132081527,0.317579068406675,0.591735297782947,0.393333327812295,-0.00111386116354765,0.354927573965601,-0.133034784087889,-0.212142098094042,0.0643380452480312,0.100607868489255,0.116942217406972,0.33051979082834,0.162925588901284,-0.16196480002164,-0.0510631824775841,0.331850893316216,0.0772911646659701,0.505528224458006,-0.0360488904987699,0.556350898224931,0.395626220212064,0.427084784951638,0.425184696048184,0.112894768941426,0.0172871206913984,0.0373260151744161,2000-06-17,"2000"
"17",0.126492335472841,-0.063657778802856,0.649299253563825,-0.0274652638735997,0.237371348667392,0.390631692250559,0.396840946117491,-0.0375716882430498,0.206190542711256,-0.04015655304803,-0.109203541530542,0.0994209720157747,0.192649858996848,-0.0722116401579569,0.158174601338623,0.0539942274880252,-0.204523703300684,-0.00553663623932635,0.348739095044886,0.0716555103385602,0.405624416871399,-0.0612221216779793,0.000938728519646466,0.300862761164423,0.192767569418309,0.128151224171802,0.0922667588016774,0.0285761900589293,-0.156453732113676,2000-06-25,"2000"
"18",0.20855690949552,-0.0471103527976607,0.62840420374703,-0.0579292486873376,0.227156256502988,0.158181937622787,0.220730355785651,-0.0583443127094221,0.314329428534799,-0.23753818783152,-0.108949960676133,-0.011387317963566,-0.0522380395265387,0.169050438621661,0.189441082258909,0.164338141472092,-0.297545891608832,-0.252215134847596,0.30316356113013,0.0381970859949608,0.471259684922634,-0.114782938079307,0.508877258606363,0.327412335800999,0.49194899966913,0.154022484312887,0.0376715426212857,-0.0322855205277867,-0.0340587390659081,2000-07-03,"2000"
"19",0.164830136785048,-0.0644637501129434,NA,0.00567705165967081,0.609002469653402,-0.0108450169516818,0.264345252783935,-0.237089446943052,0.253322948505106,-0.100211683409429,-0.105279051966586,0.00252435735002115,0.150906217292133,0.0254543492839302,-0.215282787150606,0.10632092718939,-0.25264002807966,-0.266343509142602,0.306906390830738,-0.232044999971624,0.439653758489714,-0.22235488443567,0.404399547955141,0.25807786332411,0.285006905141303,0.136532489624591,0.0670893095679768,-0.0259936004986812,-0.271132676595187,2000-07-11,"2000"
"20",0.0477416988010799,-0.0514186928061326,0.653108665982253,-0.00165120826645705,0.0260479859698573,0.228524498931333,0.292207361520393,-0.0549671020133144,0.124088127326777,-0.0616795078505862,-0.102357026621684,0.141137413023384,-0.0146303023238197,0.154951400053689,-0.466646237432685,0.145965132721619,-0.188539040031126,-0.117730465557067,0.200653277457201,-0.142160304547895,0.183589078822206,-0.17211068101586,0.397023611308143,0.276044656222379,0.341273845169841,0.0680988559457116,0.0234208356638142,-0.0589129924208034,-0.395592026358419,2000-07-19,"2000"
"21",0.0114522058179545,-0.148444622564014,0.576751390503825,-0.145440257155828,0.275396029538488,0.527914686639244,0.361813302465407,-0.0365226211539198,0.214783772249614,-0.0986241643747108,-0.172160381254139,0.115173239336571,0.0488348353484003,-0.0273783734848893,-0.0375883419974276,0.133421030851366,-0.280622082350821,-0.277398839602286,0.216473585335719,0.0846711929806856,0.411854022622148,0.089625410147168,0.376019257860191,0.299237053689235,0.365230715902753,0.211606684668978,0.111626284827625,-0.041612358956832,-0.418344998818463,2000-07-27,"2000"
"22",0.111899428838528,-0.0226317488543476,0.749497373119027,-0.0793828936794023,NA,NA,0.379199573083847,-0.171700588342508,0.0977631345672271,NA,-0.0228117355028079,0.0430786067048995,-0.0287961783032449,-0.306897989380338,0.186458495495739,0.0953242545038497,-0.304555401775532,-0.282779588452551,0.260251477960357,-0.278182976469105,0.0867603967874847,-0.108430139668638,0.382312602002081,0.441278942501005,0.317657432629016,-0.0912669964301243,-0.0176098313132204,0.0316250344751723,NA,2000-08-04,"2000"
"23",-0.155238190501317,-0.0813792797664728,0.106228895515646,-0.119940389442282,0.0791891536881488,0.351114658764341,0.471431823631823,-0.237400157826914,0.289400793334297,-0.0737659581533422,-0.22617752145131,0.016268378735387,0.10682876416594,-0.195167820254722,NA,NA,-0.152078901954468,-0.270399914615033,0.562712544495558,0.0594672196478339,0.03095806424976,-0.257767092975672,0.300268516177379,0.373865303748201,-0.0386141021812923,-0.274340227776581,0.205255643600181,0.0815691982177464,-0.215164179158446,2000-08-12,"2000"
"24",0.025427564098906,-0.189259222340321,0.679968330971367,-0.0396744740792461,0.194984972361465,0.590317827050467,0.401668521503184,-0.0780940060928881,0.446621270168772,-0.0955232398024903,-0.166167607819374,0.108558940417016,0.0128092730840975,-0.0292658668014601,-0.414647787901818,0.262106235004082,-0.276272471488802,-0.129723891813199,0.319279051226304,0.0684424678457264,0.275559503009116,-0.092106831750317,0.294015818899852,0.463017862255305,0.402153930751931,0.0207247144243634,0.214202022339233,-0.0801368360280663,-0.376130344976767,2000-08-20,"2000"
"25",0.122614644132605,-0.0303085489594978,0.708209999863854,-0.0213232800615334,0.0507284440392458,0.337426347738355,0.313205172644582,-0.0232137284436078,0.414051327693436,-0.207515196046472,-0.0451537801989719,0.0589235540226271,0.197442126410895,0.132267335607825,-0.398052866645051,0.146572352083833,-0.321837607474643,0.0172844807241225,0.387138798832873,0.13247035162638,0.414763847410829,0.0998739504495972,0.270026315854262,0.321354448296792,0.495727241629747,0.201688681096455,0.207030947588024,0.0343237284689384,-0.349626190865646,2000-08-28,"2000"
"26",0.14974780869934,-0.0142407123595899,0.598932839449521,-0.0289283226854733,0.227229209483301,0.517989670278341,0.520050813376021,-0.0864070861691652,0.393385339156827,-0.178838746881072,-0.0291759383568253,0.195579440168329,0.200528984836598,0.0258404162455092,0.178868327305047,0.234435201263801,-0.129255089045724,-0.218525043349097,0.324199944443468,0.0995860582619492,0.320942569730528,0.10967088013263,0.241104889050137,0.383212056484344,0.349083232289003,0.135282377515401,0.225917103231809,-0.026674631723191,-0.365719563694567,2000-09-05,"2000"
"27",0.0935307827489945,-0.0230429630142923,0.383948047630692,-0.039521615811403,NA,0.598011281482769,0.421140694908177,-0.102225135269112,0.348649301335568,-0.410504697758562,-0.0575773678661372,0.07679840873846,-0.0940625733405999,0.0432847742645767,0.113746035558043,0.188924281549715,-0.277727284796831,-0.112686879517786,0.284352792039772,0.0201058068397917,0.222526314254222,0.00464347020055058,0.173615422502316,0.315680996770346,0.461856559386246,0.0275069104734805,0.175812529015567,-0.0472357922983609,-0.149021856583092,2000-09-13,"2000"
"28",0.131038415885961,-0.0964529135817278,0.189511256786169,-0.0348340608305031,0.0709057995514466,0.510327630814715,0.397083826010114,-0.170532025471973,0.398105095914212,-0.24944546340517,-0.173887842386706,0.00669358736362222,-0.0303893810002313,-0.0896702599979571,0.186391721658518,0.244851016161513,-0.324220312759561,-0.0983076635255303,0.358915453436275,0.106061594724418,0.315651744985871,0.000980893055927915,0.208600954536339,0.42256812847552,0.351497951254653,0.288861241923022,0.0466038375516917,-0.0214880200140861,-0.343148320469217,2000-09-21,"2000"
"29",0.0777489157273221,-0.0122899754921401,0.607777429853049,-0.044444887998447,-0.104573319069893,0.584389643081023,0.493245244693906,-0.0985630750433231,0.477632675962181,NA,-0.0426566969569099,-0.0523797616099274,-0.0355463163554302,0.0310268763126106,0.200753435136699,0.212209972788735,-0.153368615182568,-0.15225574261105,0.301937153886132,0.224771822676542,0.482227286625031,0.109564972686831,0.172985302272202,0.386482539554884,0.621686760174377,0.44454951294315,NA,0.0182356800045619,-0.27198212913373,2000-09-29,"2000"
"30",-0.169688327753936,-0.149808605521675,0.58888100929533,0.0143338130558656,NA,0.26780299370022,0.306002394022755,-0.127095209158801,0.195810604414358,-0.336275548361227,-0.0963711752058159,0.0220255135091683,-0.0939548789948189,0.0269832970771235,0.0763152233890178,-0.0346849394157641,-0.329121204182069,0.0215490672340826,0.316001311682388,0.13551412745651,0.0864085744051776,0.116510065598837,0.148766884990648,0.457733525728321,0.494254674312529,0.0913736422945102,NA,0.252504504096333,-0.360348317574324,2000-10-07,"2000"
"31",0.246723984526547,-0.0453404343528077,0.725632174396413,0.0457853803690828,0.094159557942676,-0.360763454940659,0.427526066554034,-0.0941745763211069,0.381170533668382,-0.15568430076201,-0.126666334514368,-0.00509920674575002,0.0240316181530693,-0.0435637451853373,0.203141288672626,-0.146840184883191,NA,-0.0978144107972679,0.463062327853161,0.0482054724584099,0.314170491596794,0.116114459365068,0.212353076725391,0.377519771996084,0.595263377253445,0.310709633404394,-0.0529224675185104,-0.056334887671393,-0.33200403254214,2000-10-15,"2000"
"32",0.251542173212815,-0.119850892925429,0.685690414742594,0.198221868573265,0.0236198800988828,NA,0.473991789973853,-0.100395485426718,0.122984383987455,-0.264927614022459,-0.145897874676593,0.0110550274646106,-0.0938388426069021,-0.0080616605790098,0.0809214494153932,-0.0183665823919003,-0.360715484731732,-0.0695054501168822,0.403421821140746,0.0953058667353467,0.408673602926775,0.0549582687040019,0.134265057335742,0.281448413980473,0.537139299620344,0.471215257719848,0.0104217015659165,0.0707842308748724,-0.122531951257202,2000-10-23,"2000"
"33",0.314394792084806,-0.0752426461305581,0.544310480043869,-0.11700746057228,0.138588938405012,0.322651836465486,0.2710143342723,-0.142955724692711,0.434732471487722,-0.00123787025304067,-0.143534978300377,-0.0893816197847464,-0.373620721713081,0.01116228069242,0.21805481879879,0.0015580277573789,-0.380168080181409,-0.0181472664236887,0.266548017610588,0.207948707301215,0.301999008251275,0.235376523416448,-0.149158612167528,0.224661815510826,0.582344964126333,0.472843030931679,-0.0628414685791111,NA,NA,2000-10-31,"2000"
"34",0.229061583175021,-0.0880276557224417,0.729740363013747,-0.0384701019336952,-0.0181110652775736,0.204028248297967,0.362413218264045,-0.126054062828514,0.479752437750706,0.0469854217131022,-0.152470732618565,-0.0621122709800108,-0.171299313196097,0.0407430583445177,0.202659575445882,-0.0593405825220986,-0.271316410306917,-0.13130463948364,0.380813741143924,0.171054139256622,0.482751657625122,0.19773494547563,-0.0847279711676306,0.405896314826547,0.642822861069448,0.447657681633672,-0.18897494030275,0.0627676660478411,0.066005164687968,2000-11-08,"2000"
"35",0.110722632144057,-0.109623064226141,0.0810081171002847,-0.0196417879698935,-0.0380776210551881,0.191175898398112,0.285241292417496,-0.30323377885773,0.313908268889213,0.0229488961940083,-0.167872103519801,-0.0419992681550529,-0.106470882745685,-0.0340792903228967,0.141254434473703,0.00771533889091056,-0.241924567616976,-0.209918296204446,0.427533861708307,0.104627959892998,0.386331916875306,0.15810499076817,0.0467503248154936,0.178608183846519,0.67087264608106,0.47408304567819,-0.178652527427274,0.0905254473837759,NA,2000-11-16,"2000"
"36",0.164905178332135,-0.0836952136285701,0.716823253154586,-0.014388301469453,-0.176967788348243,-0.0887288554123933,0.436101700555661,-0.125522556714193,0.368631530048843,0.00986407534573075,-0.236879105324833,-0.0650641313071617,-0.0451356615463828,0.0331978765662095,0.193954179009914,-0.00074524607406575,NA,-0.150883029302525,0.386521303103267,0.137396235051041,0.332765103643775,0.229754912441996,-0.515577113868795,0.573669963653281,0.61380081896834,0.546646838327252,-0.077952925970093,0.113266197140015,NA,2000-11-24,"2000"
"37",0.0496858439093206,-0.0759644297765939,NA,0.0360231666627677,0.021390622712964,-0.144468569522771,-0.480929416922402,-0.17936521067437,0.601044128740886,-0.00481499999952175,-0.372644852091909,0.0225206193316116,-0.0567541414318352,0.00946672786823784,0.15177393025171,-0.0159978636228031,-0.187728955551946,-0.105886077136641,0.347805628180257,0.246961715618956,0.626152108616408,0.344635622833589,-0.363591004844206,NA,0.557239006240447,0.441278192491828,-0.106972965305275,-0.0644201652164045,NA,2000-12-02,"2000"
"38",0.292508212743558,-0.145426325954305,0.721675614397338,0.0613103731390747,NA,0.0552001608998418,0.46547174581605,-0.143297634267221,0.682976622363915,0.0391629187990089,-0.214452752636485,-0.0891972944603834,0.0162445344185824,-0.124057139862632,0.0712157596883369,-0.0691519757567693,-0.264047750762795,-0.0515497156542579,0.381735806834839,0.228778810600376,0.69261562620097,0.403577222038678,-0.497341260563207,NA,0.65671870825572,0.369887288090789,-0.0242326211442937,0.0562459185475186,-0.0302815827578766,2000-12-10,"2000"
"39",0.308057090769121,-0.146662450645958,0.654894984370218,0.909910835188158,0.0820267626366145,0.267440026243021,0.453480053568722,-0.395329354552789,0.839561099648814,0.0156024736282888,-0.156489992878125,-0.152912594659599,0.0195142931399169,-0.0260602558453411,0.210091846227865,0.00302578161770742,-0.420546766319284,-0.175569542337632,0.426440567020785,0.263961807164885,0.762817145953616,0.286045124656593,NA,0.42651775558616,0.645813810067076,0.531165527734711,-0.0808165755546491,0.0882163976244909,NA,2000-12-18,"2000"
"40",0.277344140847157,-0.124886800823748,0.674729031481269,0.211854178772051,-0.0482324040442368,0.247870527326325,0.465884274625697,-0.0958451497411267,0.7705759245931,-0.0701294416044143,-0.165788682956837,0.0918141925337037,0.0160254469038887,0.0870887334062602,0.345896337794227,0.0316905328702167,NA,-0.0143068837322733,0.420681650389655,0.332727436299766,0.646935602307221,0.340681857629054,-0.167134242075033,-0.124111801651022,0.73161380888467,0.610523695344704,-0.118677928029094,-0.0344835357513925,NA,2000-12-26,"2000"
"41",0.365921635509791,-0.131531091089878,0.674729031481269,-0.406750485131888,NA,NA,0.491245653301416,-0.178602153250073,0.732987484176458,NA,NA,-0.0156827697213032,0.0160254469038887,0.045022292487285,0.298144288216575,0.0510134317606463,-0.0810224579038915,-0.356883988598667,0.472917346994551,0.368196671969258,0.637371783801068,0.274968404072132,-0.00826408543558311,-0.498117572829712,0.734499597193188,0.50952304082046,-0.0723247122552672,NA,NA,2001-01-01,"2001"
"42",0.257718579365716,-0.117765377628035,0.721752109785078,-0.279207807242014,0.421566984393373,0.330648470412901,0.447459845334084,-0.136669154840563,0.772099138408911,-0.112234434212584,-0.391296976134225,-0.195317986581311,-0.0467844807293629,0.0550707604213378,0.175332528079652,NA,0.110242429067793,-0.120973311318346,0.329119136320179,0.209424756312073,0.778876038757692,0.341626322782545,0.100115069843737,0.462771270318578,0.714808831733861,0.593880274442937,-0.196028761907728,-0.0223800448200918,-0.157129037858226,2001-01-09,"2001"
"43",0.0728795760924659,-0.183199764488828,0.841337737985012,0.0363369298965264,0.571669557542549,0.177328590163822,NA,-0.126964044314513,0.62258523767987,0.256366201485216,-0.222849112336611,NA,NA,-0.0840924722310127,0.136899583406376,-0.0924759210887887,0.0329446086643594,0.0117772332693925,0.387720063245172,0.249029313745894,0.587947225014354,0.043242761246733,-0.033585598753846,0.0480546859931613,0.648015767698338,0.27429840191098,NA,-0.293947587153974,-0.423854077411298,2001-01-17,"2001"
"44",0.31906912034529,-0.160943478770338,0.757618895205268,-0.0116497148682237,0.121883583160414,0.119964199310514,-0.025366638333766,-0.123308175232739,0.848063747491421,-0.120726197602933,-0.16591905060822,NA,NA,-0.00211153329734565,NA,-0.294171309665892,0.101883282170764,0.0127354498881839,0.399788963780385,0.305040728220956,0.748572764193284,0.371710320506085,-0.441550560221264,-0.469357029650171,0.780559061967287,0.625590060421524,NA,0.436242202557664,-0.173777282615177,2001-01-25,"2001"
"45",0.198412533941102,-0.184923295920046,0.820384590225594,0.114722125216207,NA,0.0958934251420061,0.301614489863389,-0.168223096090058,0.726450288043036,-0.107981738788913,-0.187750448287358,0.0787133030736184,-0.153978643302752,-0.0660284984959584,0.139404967240306,0.0822222027437534,0.161336451370426,-0.0222751976862063,0.35478290578075,0.272043910882209,0.779563981288076,0.403966914280894,0.120551468631928,NA,0.772394682380633,0.447724506496367,-0.0969355194567594,-0.0877534273479409,-0.197642960314,2001-02-02,"2001"
"46",0.19104052033321,-0.195382826280292,0.79405565596714,0.0275999359925406,0.218180608046586,0.155052589054207,0.4678541504005,-0.231244015108655,0.505838901701124,-0.0749174718188373,-0.193818963095029,-0.00804743915387931,-0.027521655664305,-0.113103291144615,0.0325785195711714,-0.00385489934055048,0.103262578506015,-0.0784908077969358,0.43135659940398,0.202222489484514,0.732651438076839,0.243888212084697,0.15808847475678,0.316898457941838,0.686400644932367,0.497157947523848,-0.0497279467551511,0.0141653974324434,0.173523688117656,2001-02-10,"2001"
"47",0.333545379321206,-0.147550004239258,0.789842258796305,-0.0730869037676666,NA,-0.0632546519821823,0.222071211371085,-0.247313802413359,0.792367284487698,-0.234235057962124,0.67869058565161,-0.0355160615002772,-0.0847791347764298,-0.148178985278815,0.0581878504148701,0.0024107622680959,0.0682570012868288,-0.118972099649002,0.396356295912458,0.20173427617036,0.713310368764271,0.0633888344880898,NA,0.664754074085202,0.710047814758785,0.50458095302388,-0.145718566324405,-0.0271059432479423,0.0900580697263372,2001-02-18,"2001"
"48",0.0746250238897264,-0.174211750778932,0.776786185418385,-0.13544659921614,0.468750222464596,0.277071691131445,-0.462914710859972,-0.124092241854185,0.570072554728803,-0.281532930137659,-0.209835347588938,-0.00493939002787116,-0.133778018376053,-0.00289500377407054,NA,-0.0388224387548512,0.124513062815637,-0.120195834876141,0.375444632246333,0.329389557852795,0.714546192283699,0.342766563675445,NA,0.568401129436712,0.696268576358376,0.462314238777797,-0.120126316624818,-0.0115435381844052,-0.13380175661108,2001-02-26,"2001"
"49",0.153322762831922,-0.2192581475913,0.765712655532675,-0.0627063886250435,0.076969575377009,-0.190796440858511,0.333743873180812,-0.109577223073452,0.573718828180283,-0.173652899040732,-0.223640501521924,-0.0124090831861484,-0.142699702267438,-0.00884818683932848,-0.0106598069166917,-0.003732029693218,0.313833581386021,-0.132889356556836,0.360232827080214,0.24966804650915,0.563010533963685,0.220807177850428,0.324305413057373,0.469445714314834,0.671665099927907,0.579048098048221,-0.232994606714969,-0.0937542027387052,NA,2001-03-06,"2001"
"50",0.11032580619855,-0.174500280080451,0.767988151389697,-0.0050117983721941,0.112132153958795,NA,0.363344039081753,-0.0620071100380954,0.659229760559696,-0.217491502770135,-0.223356876801547,0.137725024972413,0.0226211960320907,0.060985793739017,0.245906039355206,0.0362293646445513,0.215348814370694,-0.139285672762794,0.308749507415602,0.212034159883596,0.675025186872212,0.359615018675451,0.405807349014627,0.349165272760851,0.695717717876651,0.783581032509854,-0.0154561415692123,0.0126346891737815,NA,2001-03-14,"2001"
"51",0.18073214741125,-0.189211578181025,0.555601704925311,-0.0787231988268686,-0.345726500073512,-0.102612971419574,0.235088932239001,-0.108826634225867,0.358645738449103,-0.159456623802695,-0.158692911050524,-0.0118281448212922,-0.0565690633065937,-0.0794134221102326,0.163534862780654,-0.0214625571285691,0.145558372481437,-0.218545830605627,0.406605731838149,0.132072920887336,0.111906102474103,-0.0942162942243639,0.431259561237192,0.318994838717091,0.524724164009062,0.361589509787696,-0.0946093891765696,-0.0520577680065325,NA,2001-03-22,"2001"
"52",-0.0772545251389724,-0.0579801621239597,0.830593107954328,-0.109890806615875,0.21926274639835,0.320012858626195,0.533791418329467,-0.139935585094615,0.103757579973015,-0.0863316935922311,-0.144727227196036,0.0525715817109729,0.0169147313407235,-0.0453063965807575,0.221978121861232,0.0926169736190585,0.157025568108129,-0.177582847132604,0.399723923509416,0.0899969525822183,0.388949031242888,-0.114373835739238,-0.112627785981276,0.32143966274769,0.66329769111468,0.174642955991127,0.0140335844151784,-0.0639114079134553,0.136408118490539,2001-03-30,"2001"
